count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
460.0,411.0,40.0,246.0,68690.0,324288.0,251498.0,82351.0,149.0,789.0,6287.0,334.0
426.0,469.0,33.0,243.0,60428.0,329670.0,197531.0,87937.0,141.0,702.0,5985.0,361.0
418.0,471.0,34.0,250.0,52302.0,340254.0,225698.0,103425.0,125.0,722.0,6638.0,413.0
492.0,454.0,40.0,246.0,78967.0,328728.0,273098.0,86300.0,160.0,724.0,6827.0,350.0
382.0,497.0,37.0,275.0,47587.0,341507.0,240852.0,78970.0,124.0,687.0,6509.0,287.0
433.0,536.0,39.0,278.0,62204.0,374221.0,263544.0,83009.0,143.0,698.0,6757.0,298.0
433.0,552.0,41.0,265.0,59146.0,363614.0,278051.0,73432.0,136.0,658.0,6781.0,277.0
340.0,554.0,28.0,278.0,50274.0,432092.0,212339.0,78751.0,147.0,779.0,7583.0,283.0
402.0,566.0,33.0,284.0,57001.0,396294.0,272572.0,83812.0,141.0,700.0,8259.0,295.0
408.0,583.0,40.0,275.0,51593.0,405794.0,297180.0,75555.0,126.0,696.0,7429.0,274.0
282.0,622.0,35.0,320.0,30530.0,424173.0,284777.0,68052.0,108.0,681.0,8136.0,212.0
136.0,709.0,36.0,308.0,14548.0,419565.0,251245.0,50350.0,106.0,591.0,6979.0,163.0
459.0,615.0,53.0,292.0,59030.0,412901.0,382325.0,91152.0,128.0,671.0,7213.0,312.0
258.0,714.0,34.0,279.0,29422.0,471816.0,278131.0,66344.0,114.0,660.0,8180.0,237.0
301.0,647.0,46.0,309.0,37091.0,403004.0,369508.0,76298.0,123.0,622.0,8032.0,246.0
331.0,692.0,47.0,308.0,44611.0,429223.0,365923.0,82557.0,134.0,620.0,7785.0,268.0
336.0,652.0,54.0,280.0,42753.0,403423.0,430208.0,74857.0,127.0,618.0,7966.0,267.0
392.0,660.0,50.0,258.0,50517.0,452190.0,433684.0,81072.0,128.0,685.0,8673.0,314.0
278.0,695.0,48.0,312.0,34602.0,457586.0,362687.0,76478.0,124.0,658.0,7555.0,245.0
293.0,735.0,50.0,319.0,35201.0,475601.0,355000.0,77907.0,120.0,647.0,7100.0,244.0
349.0,707.0,49.0,278.0,45291.0,468653.0,392651.0,83372.0,129.0,662.0,8013.0,299.0
390.0,691.0,60.0,245.0,52788.0,453310.0,479111.0,90654.0,135.0,656.0,7985.0,370.0
266.0,754.0,56.0,290.0,30503.0,447460.0,440811.0,72243.0,114.0,593.0,7871.0,249.0
250.0,747.0,50.0,271.0,32490.0,463465.0,436680.0,70730.0,129.0,620.0,8733.0,260.0
74.0,846.0,43.0,349.0,7609.0,456594.0,350484.0,60664.0,102.0,539.0,8150.0,173.0
287.0,684.0,59.0,274.0,36857.0,423130.0,567576.0,73944.0,128.0,618.0,9619.0,269.0
320.0,735.0,55.0,279.0,39594.0,454829.0,491837.0,88519.0,123.0,618.0,8942.0,317.0
373.0,736.0,66.0,277.0,45603.0,458083.0,613440.0,84829.0,122.0,622.0,9294.0,306.0
224.0,797.0,64.0,292.0,27704.0,437500.0,534660.0,59743.0,123.0,548.0,8354.0,204.0
163.0,890.0,50.0,342.0,16781.0,483748.0,487578.0,66708.0,102.0,543.0,9751.0,195.0
67.0,1002.0,43.0,330.0,7349.0,484593.0,367978.0,49569.0,109.0,483.0,8557.0,150.0
80.0,1063.0,48.0,325.0,6890.0,520541.0,390578.0,52887.0,86.0,489.0,8137.0,162.0
276.0,862.0,67.0,313.0,30631.0,466621.0,603545.0,63475.0,110.0,541.0,9008.0,202.0
209.0,1020.0,33.0,393.0,20709.0,634085.0,435834.0,70272.0,99.0,621.0,13207.0,178.0
60.0,1106.0,28.0,313.0,5361.0,610399.0,345220.0,39476.0,89.0,551.0,12329.0,126.0
127.0,907.0,40.0,292.0,13434.0,574749.0,432206.0,47203.0,105.0,633.0,10805.0,161.0
184.0,887.0,39.0,309.0,22922.0,580285.0,475455.0,48478.0,124.0,654.0,12191.0,156.0
39.0,1056.0,23.0,264.0,3518.0,605026.0,265362.0,35157.0,90.0,572.0,11537.0,133.0
41.0,950.0,28.0,306.0,3882.0,538965.0,297916.0,41160.0,94.0,567.0,10639.0,134.0
122.0,891.0,34.0,327.0,10939.0,521625.0,443109.0,47134.0,89.0,585.0,13032.0,144.0
160.0,861.0,30.0,329.0,17158.0,521392.0,480090.0,49573.0,107.0,605.0,16003.0,150.0
121.0,877.0,30.0,376.0,10581.0,530137.0,404961.0,62870.0,87.0,604.0,13498.0,167.0
74.0,986.0,26.0,339.0,6964.0,532530.0,291160.0,48884.0,94.0,540.0,11198.0,144.0
94.0,873.0,29.0,326.0,9010.0,519624.0,347589.0,49034.0,95.0,595.0,11985.0,150.0
83.0,859.0,30.0,350.0,7543.0,515643.0,370087.0,51063.0,90.0,600.0,12336.0,145.0
43.0,941.0,29.0,344.0,3640.0,506338.0,365571.0,51081.0,84.0,538.0,12605.0,148.0
159.0,727.0,43.0,421.0,15317.0,436621.0,496132.0,71289.0,96.0,600.0,11537.0,169.0
192.0,789.0,34.0,400.0,18914.0,481654.0,440967.0,74517.0,98.0,610.0,12969.0,186.0
246.0,757.0,46.0,368.0,29331.0,467332.0,583230.0,74375.0,119.0,617.0,12678.0,202.0
58.0,915.0,31.0,365.0,5900.0,471012.0,348819.0,51443.0,101.0,514.0,11252.0,140.0
259.0,716.0,48.0,392.0,27211.0,414145.0,630808.0,81254.0,105.0,578.0,13141.0,207.0
66.0,952.0,33.0,360.0,6159.0,454917.0,368687.0,55277.0,93.0,477.0,11172.0,153.0
42.0,940.0,32.0,349.0,4458.0,423331.0,376497.0,49601.0,106.0,450.0,11765.0,142.0
64.0,880.0,40.0,408.0,6127.0,421117.0,468708.0,68459.0,95.0,478.0,11717.0,167.0
52.0,959.0,25.0,310.0,5263.0,476688.0,366062.0,44825.0,101.0,497.0,14642.0,144.0
199.0,734.0,47.0,420.0,19834.0,382207.0,631747.0,83460.0,99.0,520.0,13441.0,198.0
295.0,711.0,53.0,395.0,33176.0,364589.0,703004.0,88242.0,112.0,512.0,13264.0,223.0
100.0,809.0,40.0,388.0,9577.0,415893.0,550721.0,65041.0,95.0,514.0,13768.0,167.0
63.0,883.0,33.0,376.0,5588.0,432648.0,480285.0,53375.0,88.0,489.0,14554.0,141.0
114.0,806.0,40.0,426.0,11554.0,456139.0,533153.0,80281.0,101.0,565.0,13328.0,188.0
133.0,777.0,43.0,435.0,14258.0,419978.0,617986.0,83905.0,107.0,540.0,14371.0,192.0
