count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
162.0,627.0,23.0,354.0,17313.0,353889.0,285846.0,59413.0,106.0,564.0,12428.0,167.0
180.0,654.0,20.0,393.0,17532.0,355177.0,279545.0,68538.0,97.0,543.0,13977.0,174.0
308.0,518.0,37.0,316.0,38373.0,312463.0,460149.0,74855.0,124.0,603.0,12436.0,236.0
217.0,588.0,26.0,352.0,27382.0,339446.0,317981.0,80597.0,126.0,577.0,12230.0,228.0
234.0,573.0,30.0,369.0,29160.0,318636.0,316583.0,98995.0,124.0,556.0,10552.0,268.0
243.0,494.0,28.0,348.0,28205.0,305541.0,411365.0,85966.0,116.0,618.0,14691.0,247.0
130.0,619.0,21.0,358.0,14764.0,337741.0,290205.0,68873.0,113.0,545.0,13819.0,192.0
159.0,579.0,23.0,361.0,18757.0,342529.0,290605.0,72173.0,117.0,591.0,12635.0,199.0
218.0,584.0,21.0,338.0,28241.0,357753.0,300223.0,75024.0,129.0,612.0,14296.0,221.0
206.0,504.0,28.0,337.0,23419.0,287559.0,431248.0,110944.0,113.0,570.0,15401.0,329.0
235.0,575.0,24.0,344.0,35140.0,355482.0,369911.0,80920.0,149.0,618.0,15412.0,235.0
220.0,558.0,30.0,347.0,25316.0,311874.0,360749.0,100608.0,115.0,558.0,12024.0,289.0
217.0,549.0,32.0,370.0,26637.0,293972.0,447928.0,90775.0,122.0,535.0,13997.0,245.0
157.0,607.0,24.0,339.0,16109.0,336946.0,335229.0,72182.0,102.0,555.0,13967.0,212.0
188.0,589.0,25.0,342.0,27838.0,305523.0,353022.0,86054.0,148.0,518.0,14120.0,251.0
199.0,605.0,26.0,364.0,22038.0,330966.0,400662.0,79008.0,110.0,547.0,15410.0,217.0
216.0,550.0,26.0,352.0,26430.0,333987.0,392171.0,84677.0,122.0,607.0,15083.0,240.0
178.0,570.0,29.0,360.0,20382.0,319840.0,429398.0,83139.0,114.0,561.0,14806.0,230.0
184.0,605.0,28.0,389.0,20068.0,342057.0,381676.0,96646.0,109.0,565.0,13631.0,248.0
187.0,514.0,27.0,373.0,23393.0,313592.0,390289.0,101952.0,125.0,610.0,14455.0,273.0
95.0,614.0,27.0,360.0,8174.0,305787.0,386092.0,72589.0,86.0,498.0,14299.0,201.0
120.0,631.0,23.0,365.0,12381.0,314046.0,368294.0,81505.0,103.0,497.0,16012.0,223.0
149.0,586.0,26.0,369.0,16372.0,304886.0,413680.0,82516.0,109.0,520.0,15910.0,223.0
147.0,644.0,29.0,371.0,17379.0,317344.0,398652.0,86678.0,118.0,492.0,13746.0,233.0
168.0,523.0,33.0,378.0,17969.0,306509.0,453353.0,92914.0,106.0,586.0,13737.0,245.0
167.0,551.0,32.0,370.0,20078.0,295493.0,451027.0,108674.0,120.0,536.0,14094.0,293.0
