count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
55.0,166.0,10.0,114.0,6777.0,52385.0,46068.0,11871.0,123.0,315.0,4606.0,104.0
57.0,180.0,11.0,109.0,6745.0,53217.0,49552.0,10948.0,118.0,295.0,4504.0,100.0
41.0,183.0,11.0,98.0,11353.0,50600.0,47790.0,9243.0,276.0,276.0,4344.0,94.0
52.0,179.0,11.0,109.0,7043.0,51634.0,45590.0,11648.0,135.0,288.0,4144.0,106.0
52.0,186.0,11.0,105.0,5680.0,52583.0,47442.0,11280.0,109.0,282.0,4312.0,107.0
41.0,173.0,11.0,111.0,4560.0,50615.0,49545.0,10752.0,111.0,292.0,4504.0,96.0
94.0,192.0,11.0,99.0,15920.0,53074.0,41680.0,10620.0,169.0,276.0,3789.0,107.0
95.0,187.0,9.0,106.0,14001.0,57221.0,38349.0,10902.0,147.0,305.0,4261.0,102.0
79.0,187.0,8.0,106.0,8737.0,58333.0,46277.0,11231.0,110.0,311.0,5784.0,105.0
82.0,173.0,8.0,124.0,10136.0,54635.0,32560.0,23752.0,123.0,315.0,4070.0,191.0
61.0,191.0,8.0,109.0,8053.0,55645.0,32871.0,11099.0,132.0,291.0,4108.0,101.0
69.0,180.0,8.0,110.0,8361.0,54960.0,33948.0,11583.0,121.0,305.0,4243.0,105.0
54.0,173.0,10.0,127.0,11868.0,53433.0,36842.0,12822.0,219.0,308.0,3684.0,100.0
88.0,187.0,10.0,116.0,18403.0,50996.0,42996.0,13360.0,209.0,272.0,4299.0,115.0
81.0,181.0,9.0,104.0,9221.0,53203.0,38563.0,19503.0,113.0,293.0,4284.0,187.0
83.0,159.0,11.0,113.0,12067.0,44785.0,44431.0,12199.0,145.0,281.0,4039.0,107.0
87.0,157.0,11.0,109.0,8525.0,51564.0,54530.0,11855.0,97.0,328.0,4957.0,108.0
43.0,181.0,8.0,108.0,4742.0,59444.0,33174.0,10803.0,110.0,328.0,4146.0,100.0
53.0,177.0,10.0,113.0,9372.0,55155.0,40336.0,11932.0,176.0,311.0,4033.0,105.0
48.0,192.0,11.0,105.0,5017.0,54401.0,42888.0,11202.0,104.0,283.0,3898.0,106.0
66.0,185.0,13.0,110.0,7017.0,49493.0,45861.0,12471.0,106.0,267.0,3527.0,113.0
47.0,188.0,10.0,96.0,6871.0,54990.0,33479.0,10084.0,146.0,292.0,3347.0,105.0
44.0,186.0,9.0,112.0,6217.0,50323.0,34253.0,11369.0,141.0,270.0,3805.0,101.0
76.0,182.0,10.0,106.0,8900.0,51021.0,36010.0,17055.0,117.0,280.0,3601.0,160.0
80.0,167.0,10.0,100.0,8753.0,47420.0,37848.0,10449.0,109.0,283.0,3784.0,104.0
45.0,169.0,11.0,102.0,5884.0,48224.0,35901.0,9920.0,130.0,285.0,3263.0,97.0
70.0,179.0,6.0,101.0,7773.0,59869.0,26069.0,21323.0,111.0,334.0,4344.0,211.0
51.0,182.0,10.0,99.0,5502.0,56013.0,39692.0,9803.0,107.0,307.0,3969.0,99.0
75.0,172.0,11.0,125.0,8739.0,56861.0,38979.0,23171.0,116.0,330.0,3543.0,185.0
87.0,183.0,7.0,100.0,9916.0,59656.0,36282.0,10064.0,113.0,325.0,5183.0,100.0
91.0,173.0,8.0,113.0,11968.0,60751.0,34905.0,12373.0,131.0,351.0,4363.0,109.0
47.0,178.0,10.0,104.0,5801.0,53442.0,40204.0,11006.0,123.0,300.0,4020.0,105.0
87.0,173.0,10.0,108.0,10607.0,52181.0,43800.0,11953.0,121.0,301.0,4380.0,110.0
71.0,169.0,11.0,116.0,9548.0,49446.0,46356.0,12725.0,134.0,292.0,4214.0,109.0
38.0,178.0,8.0,108.0,4252.0,54284.0,38259.0,11257.0,111.0,304.0,4782.0,104.0
70.0,179.0,10.0,107.0,8450.0,50794.0,41765.0,11730.0,120.0,283.0,4176.0,109.0
87.0,166.0,13.0,100.0,10427.0,43420.0,47557.0,11125.0,119.0,261.0,3658.0,111.0
55.0,168.0,8.0,104.0,7322.0,54126.0,33831.0,10866.0,133.0,322.0,4228.0,104.0
79.0,170.0,8.0,107.0,9966.0,52657.0,36761.0,11446.0,126.0,309.0,4595.0,106.0
55.0,175.0,10.0,107.0,4974.0,48241.0,42666.0,12034.0,90.0,275.0,4266.0,112.0
85.0,176.0,11.0,110.0,11377.0,49517.0,43973.0,11730.0,133.0,281.0,3997.0,106.0
62.0,185.0,9.0,100.0,7988.0,52559.0,40522.0,11392.0,128.0,284.0,4502.0,113.0
