count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
283.0,457.0,61.0,183.0,42249.0,266865.0,448748.0,42106.0,149.0,583.0,7356.0,230.0
279.0,470.0,55.0,175.0,34321.0,286093.0,425136.0,45140.0,123.0,608.0,7729.0,257.0
367.0,476.0,59.0,165.0,53819.0,280883.0,452678.0,61311.0,146.0,590.0,7672.0,371.0
321.0,511.0,63.0,155.0,44682.0,279058.0,456260.0,39657.0,139.0,546.0,7242.0,255.0
313.0,538.0,70.0,154.0,42907.0,286988.0,456378.0,45770.0,137.0,533.0,6519.0,297.0
221.0,556.0,60.0,170.0,27838.0,286718.0,433508.0,40899.0,125.0,515.0,7225.0,240.0
321.0,475.0,64.0,192.0,47032.0,260025.0,516688.0,53097.0,146.0,547.0,8073.0,276.0
299.0,534.0,63.0,150.0,40056.0,292393.0,486803.0,43532.0,133.0,547.0,7727.0,290.0
268.0,562.0,66.0,169.0,30507.0,279935.0,495962.0,43966.0,113.0,498.0,7514.0,260.0
215.0,584.0,58.0,177.0,24571.0,285402.0,468670.0,38416.0,114.0,488.0,8080.0,217.0
247.0,570.0,66.0,189.0,30878.0,281989.0,495548.0,46192.0,125.0,494.0,7508.0,244.0
292.0,528.0,74.0,165.0,40861.0,267786.0,560446.0,51540.0,139.0,507.0,7573.0,312.0
76.0,870.0,32.0,258.0,6620.0,404030.0,330823.0,38388.0,87.0,464.0,10338.0,148.0
223.0,640.0,44.0,199.0,27577.0,384025.0,423381.0,34445.0,123.0,600.0,9622.0,173.0
197.0,612.0,44.0,187.0,30170.0,389571.0,399433.0,32827.0,153.0,636.0,9078.0,175.0
161.0,651.0,45.0,191.0,17115.0,379491.0,364916.0,38757.0,106.0,582.0,8109.0,202.0
201.0,628.0,43.0,192.0,24874.0,371522.0,398984.0,32688.0,123.0,591.0,9278.0,170.0
168.0,638.0,46.0,207.0,19588.0,341002.0,425937.0,34973.0,116.0,534.0,9259.0,168.0
276.0,576.0,47.0,199.0,37680.0,319812.0,484937.0,49740.0,136.0,555.0,10317.0,249.0
181.0,574.0,50.0,235.0,22518.0,296063.0,465772.0,42355.0,124.0,515.0,9315.0,180.0
161.0,611.0,48.0,202.0,19336.0,331942.0,447078.0,39147.0,120.0,543.0,9314.0,193.0
123.0,618.0,42.0,212.0,11348.0,350562.0,412215.0,36204.0,92.0,567.0,9814.0,170.0
337.0,488.0,52.0,179.0,48365.0,297979.0,556121.0,58365.0,143.0,610.0,10694.0,326.0
150.0,584.0,45.0,248.0,15578.0,299085.0,487474.0,51784.0,103.0,512.0,10832.0,208.0
216.0,510.0,54.0,212.0,28500.0,277601.0,552246.0,50802.0,131.0,544.0,10226.0,239.0
312.0,523.0,48.0,201.0,51204.0,320653.0,517369.0,68611.0,164.0,613.0,10778.0,341.0
323.0,501.0,48.0,226.0,48872.0,289298.0,611663.0,66465.0,151.0,577.0,12742.0,294.0
320.0,528.0,44.0,223.0,43152.0,318358.0,510804.0,61386.0,134.0,602.0,11609.0,275.0
335.0,489.0,47.0,229.0,56095.0,265363.0,557655.0,80070.0,167.0,542.0,11865.0,349.0
361.0,455.0,46.0,250.0,59291.0,279879.0,561236.0,87422.0,164.0,615.0,12200.0,349.0
116.0,611.0,42.0,284.0,11690.0,279363.0,476092.0,45557.0,100.0,457.0,11335.0,160.0
279.0,527.0,43.0,254.0,36525.0,293302.0,539888.0,62850.0,130.0,556.0,12555.0,247.0
220.0,531.0,40.0,274.0,24685.0,307333.0,517563.0,63101.0,112.0,578.0,12939.0,230.0
269.0,501.0,47.0,253.0,33121.0,286998.0,597040.0,72965.0,123.0,572.0,12702.0,288.0
254.0,504.0,47.0,232.0,38618.0,278187.0,591393.0,67740.0,152.0,551.0,12582.0,291.0
288.0,474.0,48.0,265.0,35643.0,266390.0,600746.0,84002.0,123.0,562.0,12515.0,316.0
333.0,506.0,43.0,257.0,47829.0,308490.0,591174.0,71608.0,143.0,609.0,13748.0,278.0
272.0,518.0,48.0,295.0,33479.0,282273.0,593808.0,83846.0,123.0,544.0,12371.0,284.0
282.0,540.0,46.0,264.0,30842.0,291892.0,586743.0,70390.0,109.0,540.0,12755.0,266.0
346.0,480.0,49.0,259.0,46719.0,269174.0,684626.0,83035.0,135.0,560.0,13971.0,320.0
