count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
437.0,540.0,46.0,188.0,51077.0,201105.0,162322.0,32722.0,116.0,372.0,3528.0,174.0
405.0,556.0,39.0,181.0,51756.0,215564.0,159543.0,30738.0,127.0,387.0,4090.0,169.0
350.0,560.0,39.0,167.0,36582.0,205548.0,153668.0,29237.0,104.0,367.0,3940.0,175.0
280.0,534.0,49.0,184.0,29904.0,176819.0,170864.0,28409.0,106.0,331.0,3487.0,154.0
386.0,461.0,48.0,160.0,42505.0,169766.0,192000.0,27710.0,110.0,368.0,4000.0,173.0
390.0,459.0,42.0,166.0,45863.0,183653.0,166608.0,33601.0,117.0,400.0,3966.0,202.0
444.0,454.0,49.0,160.0,62469.0,172088.0,179052.0,35039.0,140.0,379.0,3654.0,218.0
337.0,423.0,43.0,162.0,40257.0,173300.0,155052.0,40557.0,119.0,409.0,3605.0,250.0
399.0,423.0,41.0,163.0,51048.0,186911.0,148059.0,41127.0,127.0,441.0,3611.0,252.0
314.0,444.0,42.0,141.0,38623.0,179896.0,150846.0,30801.0,123.0,405.0,3591.0,218.0
320.0,440.0,45.0,160.0,37155.0,173516.0,161249.0,36388.0,116.0,394.0,3583.0,227.0
300.0,435.0,41.0,150.0,36159.0,172803.0,141224.0,37667.0,120.0,397.0,3444.0,251.0
262.0,465.0,35.0,150.0,33387.0,188911.0,122389.0,35300.0,127.0,406.0,3496.0,235.0
341.0,410.0,36.0,145.0,43706.0,182669.0,132193.0,43342.0,128.0,445.0,3672.0,298.0
198.0,432.0,33.0,156.0,22288.0,172318.0,125632.0,28838.0,112.0,398.0,3807.0,184.0
313.0,419.0,32.0,132.0,37001.0,181163.0,136378.0,31712.0,118.0,432.0,4261.0,240.0
263.0,389.0,35.0,149.0,35888.0,163407.0,149347.0,36949.0,136.0,420.0,4267.0,247.0
291.0,416.0,33.0,128.0,37979.0,187628.0,130788.0,39953.0,130.0,451.0,3963.0,312.0
243.0,426.0,29.0,135.0,33671.0,186243.0,112821.0,30044.0,138.0,437.0,3890.0,222.0
271.0,404.0,33.0,153.0,41878.0,179406.0,116963.0,31101.0,154.0,444.0,3544.0,203.0
201.0,434.0,24.0,163.0,21901.0,187531.0,92669.0,36424.0,108.0,432.0,3861.0,223.0
223.0,401.0,29.0,162.0,27543.0,179560.0,111023.0,36473.0,123.0,447.0,3828.0,225.0
192.0,397.0,28.0,164.0,21399.0,174752.0,103000.0,32025.0,111.0,440.0,3678.0,195.0
182.0,390.0,34.0,175.0,22758.0,147505.0,116134.0,40186.0,125.0,378.0,3415.0,229.0
179.0,381.0,31.0,152.0,21385.0,159417.0,112369.0,33735.0,119.0,418.0,3624.0,221.0
266.0,358.0,32.0,158.0,39357.0,151429.0,131521.0,49146.0,147.0,422.0,4110.0,311.0
285.0,379.0,32.0,153.0,53007.0,173009.0,121435.0,43325.0,185.0,456.0,3794.0,283.0
238.0,386.0,24.0,148.0,29647.0,169463.0,117479.0,38452.0,124.0,439.0,4894.0,259.0
255.0,349.0,35.0,160.0,37251.0,162410.0,125589.0,46851.0,146.0,465.0,3588.0,292.0
284.0,339.0,40.0,152.0,40293.0,160157.0,153067.0,45584.0,141.0,472.0,3826.0,299.0
324.0,328.0,32.0,143.0,53793.0,158640.0,157613.0,47551.0,166.0,483.0,4925.0,332.0
332.0,330.0,34.0,151.0,52657.0,180774.0,140884.0,46372.0,158.0,547.0,4143.0,307.0
272.0,340.0,34.0,153.0,41070.0,171440.0,118402.0,46390.0,150.0,504.0,3482.0,303.0
322.0,343.0,31.0,135.0,52991.0,175009.0,120044.0,44193.0,164.0,510.0,3872.0,327.0
205.0,353.0,28.0,160.0,28007.0,171807.0,104008.0,44876.0,136.0,486.0,3714.0,280.0
261.0,336.0,28.0,130.0,40342.0,167829.0,132525.0,45876.0,154.0,499.0,4733.0,352.0
255.0,323.0,31.0,154.0,36285.0,150985.0,133679.0,39727.0,142.0,467.0,4312.0,257.0
270.0,316.0,30.0,156.0,41226.0,156311.0,128968.0,56663.0,152.0,494.0,4298.0,363.0
300.0,312.0,38.0,140.0,63013.0,152417.0,142762.0,51331.0,210.0,488.0,3756.0,366.0
285.0,307.0,34.0,155.0,49849.0,159004.0,129270.0,68912.0,174.0,517.0,3802.0,444.0
329.0,320.0,29.0,146.0,45239.0,178924.0,132496.0,70293.0,137.0,559.0,4568.0,481.0
307.0,312.0,28.0,121.0,47215.0,165743.0,123085.0,55671.0,153.0,531.0,4395.0,460.0
307.0,305.0,29.0,127.0,51652.0,154186.0,125560.0,52588.0,168.0,505.0,4329.0,414.0
351.0,282.0,35.0,129.0,59319.0,146396.0,146586.0,63397.0,169.0,519.0,4188.0,491.0
255.0,292.0,35.0,143.0,34248.0,146089.0,152321.0,47272.0,134.0,500.0,4352.0,330.0
269.0,284.0,40.0,118.0,43299.0,154936.0,169563.0,44947.0,160.0,545.0,4239.0,380.0
247.0,321.0,29.0,134.0,36435.0,175337.0,124204.0,50753.0,147.0,546.0,4282.0,378.0
312.0,267.0,41.0,112.0,46217.0,152133.0,162963.0,53815.0,148.0,569.0,3974.0,480.0
329.0,267.0,41.0,121.0,48358.0,148984.0,169300.0,49468.0,146.0,557.0,4129.0,408.0
267.0,328.0,32.0,133.0,39354.0,181945.0,128776.0,44067.0,147.0,554.0,4024.0,331.0
317.0,301.0,36.0,113.0,50522.0,170198.0,145042.0,51548.0,159.0,565.0,4028.0,456.0
320.0,288.0,37.0,147.0,54880.0,151222.0,147736.0,68099.0,171.0,525.0,3992.0,463.0
295.0,310.0,34.0,126.0,48332.0,169215.0,137497.0,54288.0,163.0,545.0,4044.0,430.0
252.0,286.0,39.0,119.0,40259.0,135725.0,160815.0,42559.0,159.0,474.0,4123.0,357.0
277.0,280.0,38.0,113.0,51783.0,149730.0,156306.0,47728.0,186.0,534.0,4113.0,422.0
322.0,273.0,32.0,107.0,68878.0,157793.0,141075.0,52856.0,213.0,577.0,4408.0,493.0
282.0,251.0,35.0,125.0,49121.0,140657.0,152793.0,58935.0,174.0,560.0,4365.0,471.0
283.0,254.0,37.0,114.0,51346.0,148837.0,159231.0,38039.0,181.0,585.0,4303.0,333.0
303.0,232.0,45.0,112.0,49717.0,133221.0,191090.0,52292.0,164.0,574.0,4246.0,466.0
299.0,252.0,35.0,128.0,58490.0,145498.0,154731.0,77399.0,195.0,577.0,4420.0,604.0
260.0,263.0,36.0,111.0,41668.0,130128.0,162029.0,67211.0,160.0,494.0,4500.0,605.0
