count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
487.0,397.0,52.0,200.0,68748.0,264553.0,342678.0,107079.0,141.0,666.0,6589.0,535.0
410.0,439.0,45.0,221.0,57579.0,276416.0,312625.0,75431.0,140.0,629.0,6947.0,341.0
446.0,489.0,39.0,236.0,66193.0,297016.0,298623.0,85541.0,148.0,607.0,7657.0,362.0
524.0,451.0,45.0,224.0,82264.0,287256.0,343757.0,108395.0,156.0,636.0,7639.0,483.0
516.0,460.0,57.0,218.0,69499.0,278841.0,397744.0,110700.0,134.0,606.0,6977.0,507.0
455.0,460.0,48.0,257.0,62857.0,295949.0,377965.0,88992.0,138.0,643.0,7874.0,346.0
504.0,493.0,56.0,224.0,75344.0,294224.0,407288.0,86079.0,149.0,596.0,7273.0,384.0
576.0,468.0,53.0,240.0,89445.0,302713.0,459778.0,111572.0,155.0,646.0,8675.0,464.0
499.0,475.0,58.0,253.0,77543.0,289750.0,440071.0,101422.0,155.0,610.0,7587.0,400.0
550.0,420.0,54.0,222.0,90708.0,307625.0,506564.0,109852.0,164.0,732.0,9380.0,494.0
376.0,555.0,47.0,277.0,46379.0,325135.0,401764.0,88489.0,123.0,585.0,8548.0,319.0
484.0,500.0,55.0,259.0,68709.0,312336.0,474477.0,96888.0,141.0,624.0,8626.0,374.0
624.0,448.0,57.0,219.0,89898.0,323949.0,545523.0,100388.0,144.0,723.0,9570.0,458.0
510.0,532.0,52.0,251.0,67110.0,359204.0,495870.0,108125.0,131.0,675.0,9535.0,430.0
553.0,537.0,59.0,248.0,84864.0,337695.0,516329.0,104518.0,153.0,628.0,8751.0,421.0
533.0,573.0,62.0,250.0,74322.0,332110.0,510808.0,82125.0,139.0,579.0,8238.0,328.0
488.0,614.0,57.0,271.0,65696.0,338767.0,489574.0,86044.0,134.0,551.0,8589.0,317.0
346.0,641.0,59.0,268.0,44136.0,321324.0,483653.0,58147.0,127.0,501.0,8197.0,216.0
509.0,643.0,54.0,255.0,68708.0,358264.0,521097.0,92455.0,134.0,557.0,9649.0,362.0
408.0,682.0,50.0,297.0,50673.0,361153.0,460597.0,75712.0,124.0,529.0,9211.0,254.0
316.0,726.0,46.0,306.0,36614.0,382607.0,451503.0,73992.0,115.0,527.0,9815.0,241.0
453.0,665.0,46.0,285.0,58955.0,382496.0,507999.0,81889.0,130.0,575.0,11043.0,287.0
469.0,724.0,35.0,319.0,69820.0,459422.0,377818.0,87409.0,148.0,634.0,10794.0,274.0
375.0,736.0,37.0,338.0,44492.0,436966.0,395922.0,62501.0,118.0,593.0,10700.0,184.0
404.0,734.0,41.0,342.0,47591.0,430169.0,379209.0,80035.0,117.0,586.0,9249.0,234.0
285.0,732.0,38.0,315.0,34029.0,420693.0,390329.0,63475.0,119.0,574.0,10271.0,201.0
437.0,632.0,43.0,268.0,56315.0,429471.0,458374.0,74242.0,128.0,679.0,10659.0,277.0
444.0,630.0,42.0,315.0,58047.0,432614.0,455182.0,87860.0,130.0,686.0,10837.0,278.0
145.0,772.0,34.0,337.0,14625.0,401840.0,390501.0,57903.0,100.0,520.0,11485.0,171.0
420.0,590.0,47.0,349.0,53046.0,368762.0,555903.0,100073.0,126.0,625.0,11827.0,286.0
427.0,646.0,44.0,377.0,55553.0,405723.0,506221.0,109250.0,130.0,628.0,11505.0,289.0
374.0,631.0,46.0,373.0,44335.0,409693.0,537042.0,111820.0,118.0,649.0,11674.0,299.0
56.0,904.0,26.0,295.0,5479.0,358916.0,294907.0,42552.0,97.0,397.0,11342.0,144.0
394.0,647.0,44.0,408.0,48512.0,418369.0,529494.0,103249.0,123.0,646.0,12033.0,253.0
473.0,655.0,42.0,379.0,58608.0,418961.0,542779.0,115808.0,123.0,639.0,12923.0,305.0
469.0,599.0,42.0,366.0,60210.0,410549.0,588045.0,117862.0,128.0,685.0,14001.0,322.0
459.0,651.0,50.0,359.0,68667.0,392469.0,592212.0,100669.0,149.0,602.0,11844.0,280.0
364.0,714.0,43.0,386.0,47535.0,431708.0,526623.0,106252.0,130.0,604.0,12247.0,275.0
451.0,620.0,45.0,404.0,58454.0,386743.0,596455.0,112429.0,129.0,623.0,13254.0,278.0
354.0,703.0,39.0,378.0,37963.0,386695.0,562038.0,92359.0,107.0,550.0,14411.0,244.0
73.0,862.0,29.0,384.0,6641.0,408279.0,394802.0,56943.0,90.0,473.0,13613.0,148.0
477.0,696.0,43.0,399.0,56887.0,418390.0,579596.0,128428.0,119.0,601.0,13478.0,321.0
512.0,659.0,47.0,386.0,64649.0,392255.0,646197.0,100537.0,126.0,595.0,13748.0,260.0
269.0,764.0,37.0,427.0,27538.0,417122.0,533030.0,78274.0,102.0,545.0,14406.0,183.0
255.0,750.0,35.0,433.0,25044.0,404844.0,542390.0,81246.0,98.0,539.0,15496.0,187.0
463.0,675.0,42.0,402.0,57584.0,441844.0,634841.0,108781.0,124.0,654.0,15115.0,270.0
575.0,618.0,42.0,377.0,81070.0,424468.0,706800.0,133050.0,140.0,686.0,16828.0,352.0
68.0,991.0,30.0,283.0,7674.0,407052.0,400282.0,37372.0,112.0,410.0,13342.0,132.0
51.0,1108.0,25.0,254.0,5996.0,416246.0,349560.0,32958.0,117.0,375.0,13982.0,129.0
54.0,949.0,29.0,431.0,4750.0,408818.0,474856.0,64684.0,87.0,430.0,16374.0,150.0
